[[5.]],[[3.57785754]]
[[5.]],[[3.04815086]]
[[2.]],[[4.58613727]]
[[4.]],[[3.63723375]]
[[5.]],[[3.90309282]]
[[5.]],[[3.66370329]]
[[5.]],[[3.90792266]]
[[5.]],[[4.42077586]]
[[5.]],[[4.35492583]]
[[5.]],[[4.34821181]]
[[5.]],[[4.35872764]]
[[4.]],[[4.06848699]]
[[4.]],[[4.35042589]]
[[2.]],[[3.61926293]]
[[4.]],[[3.89405894]]
[[5.]],[[3.90203774]]
[[5.]],[[4.02337237]]
[[5.]],[[3.89143777]]
[[3.]],[[3.89848694]]
[[4.]],[[3.52222734]]
[[4.]],[[4.06322257]]
[[4.]],[[3.80591482]]
[[5.]],[[4.8960708]]
[[4.]],[[3.55094548]]
[[4.]],[[4.18397398]]
[[5.]],[[3.64999364]]
[[4.]],[[4.13666302]]
[[4.]],[[3.45574257]]
[[2.]],[[2.8847529]]
[[4.]],[[3.80474258]]
[[3.]],[[3.41860516]]
[[4.]],[[3.09422523]]
[[4.]],[[3.63414634]]
[[5.]],[[3.04399404]]
[[5.]],[[3.4222328]]
[[5.]],[[4.01429449]]
[[4.]],[[3.72949104]]
[[5.]],[[4.4356113]]
[[5.]],[[3.56071023]]
[[5.]],[[4.05965393]]
[[5.]],[[3.79984953]]
[[4.]],[[3.88532092]]
[[5.]],[[4.49534716]]
[[5.]],[[4.22099798]]
[[4.]],[[3.41132803]]
[[5.]],[[4.60464354]]
[[4.]],[[4.05633905]]
[[4.]],[[4.44270618]]
[[3.]],[[3.58757329]]
[[4.]],[[4.20763706]]
[[4.]],[[4.33852503]]
[[3.]],[[3.51639232]]
[[5.]],[[3.87277217]]
[[5.]],[[3.40756791]]
[[5.]],[[3.88310961]]
[[5.]],[[3.73538032]]
[[4.]],[[3.49947383]]
[[4.]],[[3.22983421]]
[[4.]],[[3.3981617]]
[[4.]],[[3.63906813]]
[[5.]],[[4.55247655]]
[[4.]],[[4.08513192]]
[[5.]],[[4.33997832]]
[[3.]],[[3.87499234]]
[[5.]],[[4.21653347]]
[[5.]],[[3.55829242]]
[[5.]],[[3.8791854]]
[[3.]],[[3.49813381]]
[[5.]],[[4.20660092]]
[[5.]],[[4.63744306]]
[[5.]],[[4.12841815]]
[[4.]],[[4.44641481]]
[[5.]],[[3.52728326]]
[[4.]],[[4.21418305]]
[[5.]],[[4.05423749]]
[[5.]],[[4.32820742]]
[[4.]],[[3.79427435]]
[[3.]],[[4.21368045]]
[[1.]],[[3.07666468]]
[[2.]],[[3.6575518]]
[[5.]],[[4.6003497]]
[[5.]],[[3.51030684]]
[[5.]],[[4.445167]]
[[5.]],[[3.50115503]]
[[5.]],[[3.51014907]]
[[4.]],[[4.01793272]]
[[5.]],[[4.33178937]]
[[5.]],[[4.87770357]]
[[4.]],[[4.00054199]]
[[4.]],[[4.42003659]]
[[4.]],[[3.08963217]]
[[3.]],[[3.44273746]]
[[4.]],[[3.60625442]]
[[5.]],[[4.54099968]]
[[4.]],[[4.32592314]]
[[3.]],[[4.31613527]]
[[5.]],[[4.3292986]]
[[4.]],[[3.99944349]]
[[5.]],[[3.7758088]]
[[4.]],[[4.27545521]]
[[5.]],[[4.1076056]]
[[4.]],[[3.94425593]]
[[5.]],[[3.86534639]]
[[4.]],[[3.65516274]]
[[5.]],[[3.8773715]]
[[4.]],[[4.43081922]]
[[5.]],[[4.17975999]]
[[3.]],[[3.83739831]]
[[4.]],[[4.3121428]]
[[3.]],[[3.62387442]]
[[1.]],[[3.08638507]]
[[3.]],[[3.53797415]]
[[5.]],[[3.21830139]]
[[3.]],[[3.10252341]]
[[5.]],[[4.02954821]]
[[4.]],[[3.3943777]]
[[5.]],[[3.72025869]]
[[4.]],[[3.5870439]]
[[5.]],[[3.75992965]]
[[4.]],[[3.45438171]]
[[5.]],[[4.28025249]]
[[3.]],[[3.37221142]]
[[4.]],[[4.09426647]]
[[4.]],[[3.15485425]]
[[5.]],[[3.96935186]]
[[5.]],[[4.16973896]]
[[4.]],[[4.070269]]
[[5.]],[[4.29595275]]
[[5.]],[[2.66452551]]
[[4.]],[[3.57894123]]
[[2.]],[[3.47218529]]
[[5.]],[[3.754941]]
[[2.]],[[3.82333258]]
[[2.]],[[3.38083677]]
[[4.]],[[3.52057573]]
[[5.]],[[3.82950298]]
[[3.]],[[3.549851]]
[[2.]],[[3.3958127]]
[[5.]],[[4.38436766]]
[[5.]],[[4.29158681]]
[[5.]],[[3.38037098]]
[[2.]],[[3.84380875]]
[[5.]],[[4.3960891]]
[[5.]],[[4.84152272]]
[[3.]],[[3.47203447]]
[[4.]],[[4.2416013]]
[[3.]],[[3.44973125]]
[[3.]],[[2.60814273]]
[[2.]],[[2.87722752]]
[[3.]],[[3.42488204]]
[[3.]],[[3.020276]]
[[5.]],[[3.96444901]]
[[4.]],[[3.61104453]]
[[4.]],[[3.52382143]]
[[3.]],[[2.8283037]]
[[4.]],[[3.43080348]]
[[4.]],[[3.12740176]]
[[3.]],[[3.13681849]]
[[5.]],[[3.74880574]]
[[4.]],[[3.82695006]]
[[5.]],[[3.58050258]]
[[5.]],[[4.29048851]]
[[4.]],[[3.60999615]]
[[5.]],[[4.35185204]]
[[5.]],[[4.58818413]]
[[3.]],[[3.68755188]]
[[4.]],[[2.79344353]]
[[2.]],[[4.03562267]]
[[3.]],[[3.37468693]]
[[4.]],[[3.62007419]]
[[5.]],[[3.96280446]]
[[2.]],[[2.60767478]]
[[4.]],[[4.58604858]]
[[4.]],[[3.43129184]]
[[3.]],[[3.1928859]]
[[5.]],[[3.45415734]]
[[3.]],[[3.26002808]]
[[4.]],[[3.14091951]]
[[4.]],[[3.83430798]]
[[4.]],[[3.60794049]]
[[5.]],[[3.58768368]]
[[5.]],[[4.64535313]]
[[5.]],[[4.14638036]]
[[4.]],[[3.09460319]]
[[3.]],[[3.40926616]]
[[1.]],[[3.08620257]]
[[3.]],[[3.57624217]]
[[5.]],[[4.58489272]]
[[5.]],[[4.28429033]]
[[5.]],[[3.66486902]]
[[4.]],[[3.12083818]]
[[5.]],[[3.0978542]]
[[5.]],[[4.83566038]]
[[5.]],[[4.37731357]]
[[5.]],[[3.09740015]]
[[5.]],[[3.66101924]]
[[4.]],[[3.45861478]]
[[4.]],[[3.30592361]]
[[4.]],[[4.26944449]]
[[4.]],[[3.01762701]]
[[5.]],[[3.50358818]]
[[5.]],[[4.28582612]]
[[5.]],[[4.83540368]]
[[4.]],[[4.1938929]]
[[3.]],[[2.73181358]]
[[4.]],[[3.38590599]]
[[4.]],[[3.38723095]]
[[5.]],[[4.83521209]]
[[4.]],[[3.27597792]]
[[4.]],[[3.68815171]]
[[5.]],[[4.15133976]]
[[5.]],[[4.2832089]]
[[4.]],[[3.53959226]]
[[4.]],[[3.45741701]]
[[4.]],[[3.97585766]]
[[4.]],[[3.38404008]]
[[5.]],[[4.83483839]]
[[5.]],[[4.54948743]]
[[4.]],[[3.57462943]]
[[4.]],[[4.03810583]]
[[3.]],[[3.61886949]]
[[4.]],[[3.83662794]]
[[4.]],[[3.68719186]]
[[5.]],[[4.23516475]]
[[5.]],[[3.52190766]]
[[2.]],[[3.0172634]]
[[5.]],[[4.06080688]]
[[4.]],[[3.97521694]]
[[3.]],[[3.36794281]]
[[4.]],[[3.27508713]]
[[4.]],[[3.75253646]]
[[5.]],[[4.37534357]]
[[4.]],[[4.50592783]]
[[5.]],[[4.28154054]]
[[3.]],[[2.79544448]]
[[3.]],[[2.79296411]]
[[4.]],[[3.27470865]]
[[5.]],[[3.74972491]]
[[5.]],[[3.51616519]]
[[5.]],[[3.75987288]]
[[4.]],[[4.07651465]]
[[4.]],[[3.37751768]]
[[4.]],[[2.96175011]]
[[5.]],[[4.30351261]]
[[5.]],[[3.37613574]]
[[3.]],[[4.07675141]]
[[2.]],[[3.56803376]]
[[5.]],[[3.87179021]]
[[4.]],[[4.06306329]]
[[5.]],[[3.79522387]]
[[5.]],[[3.0032637]]
[[1.]],[[3.81712689]]
[[5.]],[[3.71146385]]
[[4.]],[[3.95560469]]
[[5.]],[[3.60286646]]
[[1.]],[[3.44460172]]
[[5.]],[[2.95421393]]
[[5.]],[[3.83699827]]
[[5.]],[[3.99612902]]
[[4.]],[[3.09997869]]
[[4.]],[[2.79629187]]
[[5.]],[[4.28238436]]
[[5.]],[[3.83333378]]
[[2.]],[[4.10856596]]
[[4.]],[[2.66341942]]
[[5.]],[[4.4336539]]
[[5.]],[[4.38755388]]
[[4.]],[[3.68540466]]
[[1.]],[[3.45265556]]
[[5.]],[[3.42449908]]
[[4.]],[[2.84604127]]
[[5.]],[[3.50258163]]
[[4.]],[[3.82792306]]
[[5.]],[[3.79220431]]
[[3.]],[[3.83477825]]
[[4.]],[[3.5732942]]
[[4.]],[[3.09837886]]
[[3.]],[[3.45354071]]
[[2.]],[[2.72905979]]
[[2.]],[[3.3815176]]
[[2.]],[[4.05737983]]
[[4.]],[[3.30115682]]
[[3.]],[[3.82237272]]
[[5.]],[[3.73135097]]
[[4.]],[[3.57988139]]
[[4.]],[[4.12076969]]
[[5.]],[[4.34370674]]
[[4.]],[[4.06065137]]
[[5.]],[[4.37103728]]
[[5.]],[[4.18816287]]
[[5.]],[[4.28123839]]
[[4.]],[[3.82226746]]
[[4.]],[[3.82574383]]
[[1.]],[[3.59885635]]
[[5.]],[[3.72512733]]
[[4.]],[[4.50161175]]
[[5.]],[[4.07708768]]
[[5.]],[[3.28273209]]
[[5.]],[[2.96285983]]
[[5.]],[[4.05908774]]
[[5.]],[[3.03790552]]
[[5.]],[[3.02554255]]
[[4.]],[[3.46714119]]
[[4.]],[[4.03289853]]
[[4.]],[[3.83172185]]
[[4.]],[[4.05913999]]
[[3.]],[[3.67727474]]
[[3.]],[[3.60198659]]
[[5.]],[[4.22912312]]
[[4.]],[[4.14146937]]
[[1.]],[[4.14182369]]
[[5.]],[[4.27897125]]
[[3.]],[[3.09833977]]
[[4.]],[[3.41026045]]
[[4.]],[[3.39052698]]
[[5.]],[[3.2866588]]
[[3.]],[[3.09688923]]
[[4.]],[[3.37092143]]
[[2.]],[[3.48695679]]
[[1.]],[[3.90725134]]
[[5.]],[[3.95123821]]
[[5.]],[[3.75384862]]
[[4.]],[[2.78135939]]
[[4.]],[[4.63074473]]
[[5.]],[[3.88454114]]
[[4.]],[[3.78409158]]
[[5.]],[[4.27921286]]
[[5.]],[[4.50064541]]
[[5.]],[[4.63072886]]
[[3.]],[[2.98325849]]
[[5.]],[[3.90604081]]
[[4.]],[[3.69947949]]
[[5.]],[[4.0356341]]
[[1.]],[[3.08651668]]
[[5.]],[[4.2179416]]
[[4.]],[[3.60220329]]
[[5.]],[[3.83124414]]
[[5.]],[[4.38361183]]
[[4.]],[[3.57472309]]
[[5.]],[[4.1842627]]
[[5.]],[[4.57636199]]
[[4.]],[[3.55641375]]
[[4.]],[[3.10142664]]
[[4.]],[[4.04842809]]
[[4.]],[[3.09017247]]
[[4.]],[[3.82163772]]
[[4.]],[[3.34010084]]
[[4.]],[[3.91584089]]
[[5.]],[[4.54166109]]
[[5.]],[[4.50016256]]
[[3.]],[[3.67855105]]
[[2.]],[[2.60627336]]
[[4.]],[[3.03187002]]
[[4.]],[[2.98613942]]
[[4.]],[[4.05726541]]
[[4.]],[[3.33880676]]
[[5.]],[[3.10100499]]
[[5.]],[[3.9594047]]
[[5.]],[[3.68765136]]
[[2.]],[[2.95296446]]
[[5.]],[[3.54686643]]
[[1.]],[[2.78067092]]
[[3.]],[[3.49290743]]
[[1.]],[[3.0905029]]
[[4.]],[[3.68463245]]
[[5.]],[[4.3684812]]
[[4.]],[[4.22605817]]
[[4.]],[[3.96784934]]
[[4.]],[[3.728445]]
[[4.]],[[3.12397798]]
[[4.]],[[3.34910605]]
[[5.]],[[4.26524135]]
[[5.]],[[3.72876974]]
[[5.]],[[3.32041393]]
[[4.]],[[3.55618518]]
[[1.]],[[2.77391193]]
[[4.]],[[3.44898758]]
[[4.]],[[3.38824576]]
[[4.]],[[3.94093832]]
[[3.]],[[3.30709791]]
[[2.]],[[3.10915781]]
[[5.]],[[4.82629121]]
[[2.]],[[3.48993069]]
[[5.]],[[4.49869128]]
[[5.]],[[4.18247745]]
[[5.]],[[4.14253702]]
[[4.]],[[3.99630888]]
[[5.]],[[4.26724651]]
[[5.]],[[3.83027808]]
[[5.]],[[3.80290608]]
[[5.]],[[4.26435743]]
[[5.]],[[3.51047528]]
[[5.]],[[3.90263281]]
[[4.]],[[3.6794875]]
[[5.]],[[3.98423843]]
[[2.]],[[3.5547131]]
[[3.]],[[3.74255116]]
[[2.]],[[3.03159001]]
[[4.]],[[3.47210351]]
[[3.]],[[3.35554309]]
[[5.]],[[4.06296546]]
[[4.]],[[3.43267973]]
[[5.]],[[4.2253091]]
[[4.]],[[3.44859141]]
[[5.]],[[4.33828771]]
[[5.]],[[4.27581036]]
[[2.]],[[3.08790528]]
[[5.]],[[3.82420683]]
[[4.]],[[3.95400082]]
[[5.]],[[3.73000388]]
[[4.]],[[3.51846421]]
[[5.]],[[3.89614114]]
[[5.]],[[4.53898491]]
[[4.]],[[3.14194823]]
[[5.]],[[3.68246849]]
[[4.]],[[3.74273618]]
[[4.]],[[3.9207182]]
[[5.]],[[4.62776088]]
[[4.]],[[4.00006869]]
[[4.]],[[3.22897078]]
[[4.]],[[3.95850054]]
[[3.]],[[3.44954049]]
[[4.]],[[2.62623266]]
[[4.]],[[3.09190165]]
[[4.]],[[3.940457]]
[[4.]],[[2.99984415]]
[[3.]],[[3.96657271]]
[[4.]],[[3.37317423]]
[[5.]],[[4.05820556]]
[[5.]],[[4.14036136]]
[[1.]],[[3.46317197]]
[[3.]],[[3.44604625]]
[[5.]],[[3.89842456]]
[[4.]],[[3.26609117]]
[[4.]],[[2.99843338]]
[[4.]],[[4.26475546]]
[[5.]],[[3.78252324]]
[[3.]],[[3.59740358]]
[[4.]],[[4.22431332]]
[[1.]],[[2.75702514]]
[[3.]],[[3.44804152]]
[[4.]],[[3.95371194]]
[[4.]],[[3.86716627]]
[[5.]],[[2.96290374]]
[[4.]],[[3.6526027]]
[[5.]],[[3.44968184]]
[[5.]],[[3.47161151]]
[[1.]],[[3.38000169]]
[[5.]],[[3.53088389]]
[[4.]],[[2.78611367]]
[[5.]],[[3.09778867]]
[[5.]],[[4.62687207]]
[[4.]],[[3.21403116]]
[[5.]],[[2.99678499]]
[[5.]],[[2.660911]]
[[5.]],[[3.37363402]]
[[5.]],[[4.82411438]]
[[1.]],[[3.11085251]]
[[4.]],[[3.21776475]]
[[5.]],[[3.72879232]]
[[3.]],[[3.51928957]]
[[5.]],[[3.47002156]]
[[2.]],[[3.37683873]]
[[4.]],[[3.86824588]]
[[3.]],[[4.05404478]]
[[5.]],[[3.89239503]]
[[5.]],[[3.03110802]]
[[2.]],[[2.76897047]]
[[4.]],[[2.82647165]]
[[5.]],[[3.46824966]]
[[3.]],[[3.48323897]]
[[1.]],[[3.11740952]]
[[4.]],[[3.48783102]]
[[5.]],[[3.91758287]]
[[5.]],[[3.65697125]]
[[5.]],[[3.77809663]]
[[4.]],[[4.27598863]]
[[4.]],[[3.82343898]]
[[4.]],[[3.81538374]]
[[4.]],[[3.37903282]]
[[5.]],[[4.27397764]]
[[4.]],[[3.11374947]]
[[4.]],[[3.48445054]]
[[4.]],[[3.66954178]]
[[5.]],[[3.81521632]]
[[4.]],[[3.3337841]]
[[3.]],[[3.2542976]]
[[3.]],[[3.40424987]]
[[3.]],[[3.36432747]]
[[4.]],[[3.3332504]]
[[5.]],[[4.13246666]]
[[5.]],[[4.53770881]]
[[5.]],[[4.37949184]]
[[4.]],[[3.56743318]]
[[5.]],[[4.27340083]]
[[5.]],[[3.63710706]]
[[3.]],[[3.81039697]]
[[3.]],[[3.1066262]]
[[3.]],[[3.37790898]]
[[5.]],[[3.6973258]]
[[3.]],[[3.65276711]]
[[3.]],[[2.78589697]]
[[3.]],[[2.77745386]]
[[5.]],[[3.48304377]]
[[3.]],[[3.2369095]]
[[5.]],[[4.1580997]]
[[3.]],[[3.11905088]]
[[5.]],[[4.62613231]]
[[5.]],[[3.88302745]]
[[5.]],[[3.34149713]]
[[4.]],[[3.39404212]]
[[4.]],[[3.12062256]]
[[4.]],[[3.9648064]]
[[2.]],[[3.46501537]]
[[3.]],[[3.1981467]]
[[4.]],[[3.44575358]]
[[1.]],[[2.81157026]]
[[5.]],[[2.86387941]]
[[3.]],[[2.81519476]]
[[1.]],[[2.7721562]]
[[4.]],[[3.39221708]]
[[5.]],[[4.26310396]]
[[2.]],[[2.8435739]]
[[4.]],[[2.9994446]]
[[5.]],[[3.88876136]]
[[4.]],[[4.33559905]]
[[1.]],[[2.77939895]]
[[3.]],[[3.06091349]]
[[3.]],[[3.38235801]]
[[5.]],[[4.27253048]]
[[5.]],[[2.78609496]]
[[5.]],[[3.32663346]]
[[3.]],[[3.91093776]]
[[5.]],[[4.27180213]]
[[4.]],[[3.09534747]]
[[3.]],[[2.95790725]]
[[3.]],[[2.77893668]]
[[5.]],[[3.19024019]]
[[4.]],[[3.05592695]]
[[5.]],[[3.99917256]]
[[5.]],[[3.48607941]]
[[4.]],[[3.65740963]]
[[4.]],[[4.07142894]]
[[4.]],[[2.85910857]]
[[5.]],[[3.55310383]]
[[4.]],[[3.32855546]]
[[5.]],[[3.44523884]]
[[4.]],[[3.28039626]]
[[4.]],[[3.12038488]]
[[3.]],[[3.35605645]]
[[5.]],[[4.82264382]]
[[3.]],[[2.98516983]]
[[5.]],[[4.4845722]]
[[3.]],[[4.02300647]]
[[4.]],[[3.59304034]]
[[3.]],[[3.81847047]]
[[5.]],[[4.48414818]]
[[5.]],[[3.54806769]]
[[3.]],[[2.78391212]]
[[3.]],[[2.8141137]]
[[3.]],[[2.85017858]]
[[4.]],[[3.31803435]]
[[5.]],[[4.17576623]]
[[2.]],[[3.27834466]]
[[4.]],[[4.01474255]]
[[5.]],[[4.27088346]]
[[5.]],[[3.93492811]]
[[5.]],[[3.74714302]]
[[4.]],[[3.48079996]]
[[3.]],[[3.8204277]]
[[4.]],[[3.95520854]]
[[3.]],[[3.81979471]]
[[5.]],[[4.53464404]]
[[4.]],[[3.97443064]]
[[5.]],[[3.753348]]
[[4.]],[[3.25799664]]
[[3.]],[[3.31742681]]
[[5.]],[[4.36148515]]
[[5.]],[[3.95526498]]
[[4.]],[[3.80129622]]
[[4.]],[[4.53418399]]
[[4.]],[[3.67516099]]
[[1.]],[[4.12961489]]
[[5.]],[[4.18088632]]
[[5.]],[[3.71725319]]
[[4.]],[[3.94249056]]
[[3.]],[[3.70836821]]
[[5.]],[[3.75155262]]
[[5.]],[[3.40367677]]
[[5.]],[[3.4314488]]
[[5.]],[[4.02565808]]
[[3.]],[[2.84214729]]
[[4.]],[[3.40004826]]
[[4.]],[[4.14283085]]
[[5.]],[[4.21053266]]
[[5.]],[[4.48218095]]
[[5.]],[[3.67454251]]
[[4.]],[[2.76161235]]
[[4.]],[[3.37559011]]
[[5.]],[[4.81993468]]
[[3.]],[[3.81083272]]
[[5.]],[[3.71020969]]
[[3.]],[[3.20896518]]
[[4.]],[[3.51983326]]
[[4.]],[[3.74601698]]
[[4.]],[[4.0708344]]
[[4.]],[[3.120653]]
[[5.]],[[3.94091476]]
[[3.]],[[3.10848036]]
[[3.]],[[3.46230463]]
[[4.]],[[3.64639117]]
[[5.]],[[3.23697046]]
[[4.]],[[2.81314899]]
[[5.]],[[4.26004525]]
[[4.]],[[3.68339153]]
[[4.]],[[2.97534034]]
[[4.]],[[3.10988365]]
[[5.]],[[3.89017428]]
[[5.]],[[4.62193723]]
[[4.]],[[4.05647489]]
[[3.]],[[3.80289037]]
[[4.]],[[4.62181465]]
[[5.]],[[4.26851857]]
[[4.]],[[2.77891256]]
[[5.]],[[3.27247481]]
[[5.]],[[3.70906585]]
[[5.]],[[3.30292984]]
[[5.]],[[4.48158912]]
[[1.]],[[3.67185637]]
[[2.]],[[3.74759787]]
[[4.]],[[3.79999735]]
[[5.]],[[4.62166631]]
[[5.]],[[3.79149937]]
[[4.]],[[3.10639615]]
[[4.]],[[2.74779295]]
[[3.]],[[3.39751726]]
[[4.]],[[3.74538831]]
[[3.]],[[3.44402317]]
[[5.]],[[4.38029265]]
[[4.]],[[3.81845192]]
[[2.]],[[4.41971596]]
[[4.]],[[4.05131274]]
[[3.]],[[2.99506868]]
[[5.]],[[3.54948991]]
[[2.]],[[4.25525088]]
[[5.]],[[3.35372117]]
[[5.]],[[3.37367747]]
[[5.]],[[3.48445853]]
[[5.]],[[3.93321882]]
[[1.]],[[2.80618885]]
[[5.]],[[4.27203919]]
[[5.]],[[3.90198895]]
[[5.]],[[3.77499919]]
[[5.]],[[3.34981686]]
[[3.]],[[3.81050644]]
[[4.]],[[3.95366927]]
[[5.]],[[3.82208806]]
[[5.]],[[4.3594754]]
[[4.]],[[3.94975585]]
[[4.]],[[3.74518523]]
[[3.]],[[4.27188769]]
[[5.]],[[3.81997949]]
[[3.]],[[3.48340458]]
[[5.]],[[3.90995745]]
[[4.]],[[3.94002035]]
[[3.]],[[3.51606014]]
[[4.]],[[4.05023049]]
[[5.]],[[3.46506516]]
[[4.]],[[4.13245491]]
[[5.]],[[4.38000372]]
[[4.]],[[3.47743951]]
[[4.]],[[3.81925535]]
[[4.]],[[2.65777259]]
[[5.]],[[4.15618607]]
[[4.]],[[3.60693478]]
[[5.]],[[4.48070627]]
[[3.]],[[3.31854294]]
[[4.]],[[3.54765857]]
[[4.]],[[3.31817055]]
[[4.]],[[3.8194128]]
[[4.]],[[3.93180497]]
[[4.]],[[2.99283497]]
[[4.]],[[4.02343298]]
[[4.]],[[3.7060652]]
[[3.]],[[3.35920248]]
[[4.]],[[2.77439459]]
[[5.]],[[3.44371515]]
[[4.]],[[3.27468546]]
[[5.]],[[3.93807564]]
[[4.]],[[3.51911162]]
[[5.]],[[3.17157938]]
[[4.]],[[4.06994799]]
[[3.]],[[4.02424453]]
[[5.]],[[3.34239186]]
[[5.]],[[3.71318228]]
[[4.]],[[3.89945638]]
[[5.]],[[4.2590269]]
[[5.]],[[3.87159237]]
[[4.]],[[3.90648814]]
[[5.]],[[3.87663193]]
[[5.]],[[3.81185206]]
[[4.]],[[4.17965213]]
[[4.]],[[3.64913285]]
[[4.]],[[2.98010239]]
[[4.]],[[4.20893064]]
[[3.]],[[3.58689559]]
[[4.]],[[4.02011992]]
[[4.]],[[3.10405479]]
[[4.]],[[3.93579849]]
[[5.]],[[3.89877561]]
[[2.]],[[3.51332877]]
[[4.]],[[3.21455852]]
[[5.]],[[4.27129337]]
[[5.]],[[3.48382786]]
[[4.]],[[3.70480528]]
[[5.]],[[3.93124624]]
[[4.]],[[3.64141004]]
[[5.]],[[4.33179417]]
[[4.]],[[4.62011457]]
[[4.]],[[4.06596821]]
[[3.]],[[3.39244316]]
[[4.]],[[2.80419295]]
[[5.]],[[4.27108556]]
[[5.]],[[3.81539006]]
[[4.]],[[2.77230599]]
[[3.]],[[3.10413155]]
[[4.]],[[3.64897254]]
[[5.]],[[2.97045966]]
[[4.]],[[3.62362437]]
[[3.]],[[4.62025447]]
[[4.]],[[3.81145716]]
[[1.]],[[2.6094]]
[[4.]],[[3.25246939]]
[[3.]],[[2.77569719]]
[[5.]],[[4.25760506]]
[[3.]],[[3.94936257]]
[[4.]],[[3.81714371]]
[[5.]],[[4.21713933]]
[[4.]],[[3.65395595]]
[[4.]],[[3.21297094]]
[[4.]],[[3.47612889]]
[[5.]],[[3.77684372]]
[[5.]],[[3.45184248]]
[[4.]],[[3.90595479]]
[[4.]],[[3.93488024]]
[[5.]],[[3.44647134]]
[[4.]],[[3.32190044]]
[[4.]],[[3.31000292]]
[[4.]],[[3.48157371]]
[[5.]],[[3.33914794]]
[[4.]],[[4.12931533]]
[[4.]],[[4.26564761]]
[[3.]],[[3.75693639]]
[[5.]],[[4.15992886]]
[[2.]],[[3.81067811]]
[[2.]],[[3.93492018]]
[[4.]],[[3.36907554]]
[[3.]],[[2.98718503]]
[[5.]],[[3.9066254]]
[[3.]],[[3.75667353]]
[[3.]],[[2.9682892]]
[[3.]],[[4.06493563]]
[[2.]],[[3.78882155]]
[[3.]],[[3.47382944]]
[[3.]],[[4.27045721]]
[[2.]],[[3.81889165]]
[[4.]],[[3.36848153]]
[[4.]],[[3.44120466]]
[[5.]],[[3.7065526]]
[[3.]],[[2.61158517]]
[[3.]],[[3.10412512]]
[[3.]],[[3.51418919]]
[[4.]],[[2.68454949]]
[[2.]],[[3.10516356]]
[[4.]],[[3.21628434]]
[[3.]],[[3.85559981]]
[[3.]],[[2.77486917]]
[[2.]],[[4.1437677]]
[[3.]],[[2.96909734]]
[[4.]],[[2.98076887]]
[[4.]],[[3.392833]]
[[4.]],[[3.69032409]]
[[3.]],[[3.27430288]]
[[3.]],[[3.77481006]]
[[5.]],[[3.36770488]]
[[2.]],[[3.27410642]]
[[5.]],[[3.81215773]]
[[5.]],[[3.36097847]]
[[5.]],[[3.99335424]]
